timestamp,open,high,low,close,coin
2026-02-15 12:00:00,6.98e-06,6.99e-06,6.8e-06,6.8e-06,shiba-inu
2026-02-15 16:00:00,6.8e-06,6.8e-06,6.54e-06,6.59e-06,shiba-inu
2026-02-15 20:00:00,6.6e-06,6.6e-06,6.44e-06,6.45e-06,shiba-inu
2026-02-16 00:00:00,6.45e-06,6.55e-06,6.44e-06,6.55e-06,shiba-inu
2026-02-16 04:00:00,6.55e-06,6.61e-06,6.55e-06,6.58e-06,shiba-inu
2026-02-16 08:00:00,6.58e-06,6.66e-06,6.58e-06,6.61e-06,shiba-inu
2026-02-16 12:00:00,6.61e-06,6.67e-06,6.53e-06,6.55e-06,shiba-inu
2026-02-16 16:00:00,6.56e-06,6.67e-06,6.45e-06,6.46e-06,shiba-inu
2026-02-16 20:00:00,6.46e-06,6.54e-06,6.46e-06,6.54e-06,shiba-inu
2026-02-17 00:00:00,6.53e-06,6.6e-06,6.51e-06,6.58e-06,shiba-inu
2026-02-17 04:00:00,6.58e-06,6.58e-06,6.53e-06,6.54e-06,shiba-inu
